#    Step number     |     TOTAL error    |    GRAPH error    |    VBE term 
      0         24.0000000         24.0000000          0.0000000          0.0000000
   1000         20.0000000      10000.0000000          0.0000001          0.1590000
   2000          8.0000000      10000.0000000          0.0000001          0.1275000
   3000         12.0000000      10000.0000000          0.0000001          0.1176667
   4000          8.0000000      10000.0000000          0.0000001          0.1077500
   6000          8.0000000         12.0000000          0.0000001          0.0963333
   6574          0.0000000          0.0000000          0.0000001          0.0964405
